,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
207,208,20,RL,,12493.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,419.0,Rec,306,375.0,1100.0,GasA,TA,Y,SBrkr,1100.0,0.0,0,1100.0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1960.0,RFn,1,312.0,TA,TA,Y,355.0,0.0,0,0,0,0.0,,GdWo,,0,4,2008,WD,Normal,141000.0
208,209,60,RL,,14364.0,Pave,,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1065.0,Unf,0,92.0,1157.0,GasA,Ex,Y,SBrkr,1180.0,882.0,0,2062.0,1,0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1988.0,Fin,2,454.0,TA,TA,Y,60.0,55.0,0,0,154,0.0,,,,0,4,2007,WD,Normal,277000.0
209,210,20,RL,75.0,8250.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,TA,TA,CBlock,Gd,TA,No,Rec,787.0,Unf,0,305.0,1092.0,GasA,Ex,Y,SBrkr,1092.0,0.0,0,1092.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2,504.0,TA,Gd,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,7,2008,WD,Normal,145000.0
210,211,30,RL,67.0,5604.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0,396.0,864.0,GasA,TA,N,FuseA,864.0,0.0,0,864.0,1,0,1,0,2,1,TA,5,Typ,0,,,,,0,0.0,,,Y,0.0,0.0,96,0,0,0.0,,,,0,4,2008,WD,Normal,98000.0
211,212,20,RL,83.0,10420.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,36.0,Unf,0,1176.0,1212.0,GasA,Ex,Y,SBrkr,1212.0,0.0,0,1212.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2009.0,RFn,2,460.0,TA,TA,Y,100.0,22.0,0,0,0,0.0,,,,0,3,2010,WD,Normal,186000.0
212,213,60,FV,72.0,8640.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822.0,Unf,0,78.0,900.0,GasA,Ex,Y,SBrkr,932.0,920.0,0,1852.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,2,644.0,TA,TA,Y,168.0,108.0,0,0,0,0.0,,,,0,7,2009,New,Partial,252678.0
213,214,20,RL,43.0,13568.0,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,0,274.0,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0,990.0,0,1,1,0,3,1,TA,5,Typ,0,,Attchd,1996.0,Unf,2,576.0,TA,TA,Y,224.0,0.0,0,0,0,0.0,,,,0,7,2006,WD,Normal,156000.0
214,215,60,RL,,10900.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0,311.0,689.0,GasA,Ex,Y,SBrkr,689.0,703.0,0,1392.0,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1977.0,Fin,1,299.0,TA,TA,Y,0.0,36.0,0,0,0,0.0,,MnPrv,Shed,450,3,2010,WD,Normal,161750.0
215,216,20,RL,72.0,10011.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,360.0,Unf,0,710.0,1070.0,GasA,TA,Y,SBrkr,1236.0,0.0,0,1236.0,0,1,1,0,2,1,Gd,6,Min1,1,Fa,Attchd,1957.0,Unf,1,447.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,5,2006,WD,Normal,134450.0
216,217,20,RL,65.0,8450.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,946.0,Unf,0,490.0,1436.0,GasA,Ex,Y,SBrkr,1436.0,0.0,0,1436.0,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,2004.0,Unf,2,484.0,TA,TA,Y,139.0,98.0,0,0,0,0.0,,,,0,4,2008,WD,Normal,210000.0
217,218,70,RM,57.0,9906.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,686.0,686.0,GasA,Fa,N,SBrkr,810.0,518.0,0,1328.0,0,0,1,0,3,1,TA,8,Typ,0,,Detchd,1940.0,Unf,1,210.0,TA,TA,Y,0.0,172.0,60,0,0,0.0,,,,0,9,2006,WD,Family,107000.0
218,219,50,RL,,15660.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0,457.0,798.0,GasA,Ex,Y,SBrkr,1137.0,817.0,0,1954.0,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2,431.0,TA,TA,Y,0.0,119.0,150,0,0,0.0,,,,0,5,2008,WD,Normal,311500.0
219,220,120,RL,43.0,3010.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0,1248.0,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2,438.0,TA,TA,Y,108.0,0.0,0,0,0,0.0,,,,0,3,2006,New,Partial,167240.0
220,221,20,RL,73.0,8990.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1498.0,0.0,0,1498.0,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,RFn,2,675.0,TA,TA,Y,351.0,33.0,0,0,0,0.0,,,,0,4,2006,New,Partial,204900.0
221,222,60,RL,,8068.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1010.0,1010.0,GasA,Ex,Y,SBrkr,1010.0,1257.0,0,2267.0,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2002.0,RFn,2,390.0,TA,TA,Y,120.0,46.0,0,0,0,0.0,,,,0,12,2009,ConLI,Normal,200000.0
222,223,60,RL,85.0,11475.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,550.0,Unf,0,163.0,713.0,GasA,TA,Y,SBrkr,811.0,741.0,0,1552.0,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2,434.0,TA,TA,Y,209.0,208.0,0,0,0,0.0,,MnPrv,,0,2,2006,WD,Normal,179900.0
223,224,20,RL,70.0,10500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,524.0,LwQ,180,160.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1989.0,Unf,2,576.0,TA,TA,Y,216.0,0.0,0,0,0,0.0,,,,0,3,2009,WD,Abnorml,97000.0
224,225,20,RL,103.0,13472.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,56.0,Unf,0,2336.0,2392.0,GasA,Ex,Y,SBrkr,2392.0,0.0,0,2392.0,0,0,2,0,3,1,Ex,8,Typ,1,Ex,Attchd,2003.0,Fin,3,968.0,TA,TA,Y,248.0,105.0,0,0,0,0.0,,,,0,6,2009,WD,Normal,386250.0
225,226,160,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,630.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0,1302.0,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1991.0,Unf,1,280.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,5,2009,COD,Abnorml,112000.0
226,227,60,RL,82.0,9950.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0,638.0,1203.0,GasA,Ex,Y,SBrkr,1214.0,1306.0,0,2520.0,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,721.0,TA,TA,Y,224.0,114.0,0,0,0,0.0,,,,0,6,2007,WD,Abnorml,290000.0
227,228,160,RM,21.0,1869.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,321.0,Unf,0,162.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0,987.0,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1987.0,Unf,1,280.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,9,2008,WD,Normal,106000.0
228,229,20,RL,70.0,8521.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0,70.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,0,912.0,0,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1,336.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,5,2010,WD,Normal,125000.0
229,230,120,RL,43.0,3182.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0,1357.0,1373.0,GasA,Ex,Y,SBrkr,1555.0,0.0,0,1555.0,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,2,430.0,TA,TA,Y,143.0,20.0,0,0,0,0.0,,,,0,5,2009,WD,Normal,192500.0
230,231,20,RL,73.0,8760.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,1194.0,1194.0,GasA,TA,Y,SBrkr,1194.0,0.0,0,1194.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1,312.0,TA,TA,Y,0.0,0.0,120,0,0,0.0,,,,0,4,2010,WD,Normal,148000.0
231,232,60,RL,174.0,15138.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689.0,Unf,0,773.0,1462.0,GasA,Ex,Y,SBrkr,1490.0,1304.0,0,2794.0,1,0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,1995.0,Fin,3,810.0,TA,TA,Y,0.0,146.0,202,0,0,0.0,,,,0,7,2009,WD,Normal,403000.0
232,233,160,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,483.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0,987.0,0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,6,2006,WD,Normal,94500.0
233,234,20,RL,75.0,10650.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712,0.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0,894.0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1976.0,Unf,1,308.0,TA,TA,Y,365.0,0.0,0,0,0,0.0,,MnPrv,,0,2,2010,WD,Normal,128200.0
234,235,60,RL,,7851.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0,235.0,860.0,GasA,Ex,Y,SBrkr,860.0,1100.0,0,1960.0,1,0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2,440.0,TA,TA,Y,288.0,48.0,0,0,0,0.0,,,,0,5,2010,WD,Normal,216500.0
235,236,160,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0,125.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0,987.0,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1971.0,Unf,1,264.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,8,2008,WD,Normal,89500.0
236,237,20,RL,65.0,8773.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0,1390.0,1414.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0,1414.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2004.0,RFn,2,494.0,TA,TA,Y,132.0,105.0,0,0,0,0.0,,,,0,5,2010,WD,Normal,185500.0
237,238,60,RL,,9453.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402.0,Unf,0,594.0,996.0,GasA,Ex,Y,SBrkr,1014.0,730.0,0,1744.0,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1993.0,RFn,2,457.0,TA,TA,Y,370.0,70.0,0,238,0,0.0,,,,0,2,2010,WD,Normal,194500.0
238,239,20,RL,93.0,12030.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0,1694.0,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,3,818.0,TA,TA,Y,168.0,228.0,0,0,0,0.0,,,,0,12,2007,New,Partial,318000.0
239,240,50,RL,52.0,8741.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0,641.0,735.0,GasA,TA,Y,FuseA,798.0,689.0,0,1487.0,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,1,220.0,TA,TA,Y,0.0,140.0,0,0,0,0.0,,MnPrv,,0,4,2010,WD,Normal,113000.0
240,241,20,FV,75.0,9000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0,1566.0,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,2,750.0,TA,TA,Y,144.0,168.0,0,0,0,0.0,,,,0,4,2010,WD,Normal,262500.0
241,242,30,RM,40.0,3880.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329.0,Unf,0,357.0,686.0,GasA,Gd,Y,SBrkr,866.0,0.0,0,866.0,0,0,1,0,2,1,Gd,4,Typ,0,,,,,0,0.0,,,Y,58.0,42.0,0,0,0,0.0,,,,0,8,2007,WD,Normal,110500.0
242,243,50,RM,63.0,5000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,540.0,540.0,GasA,Gd,N,FuseA,889.0,551.0,0,1440.0,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1940.0,Unf,1,352.0,Fa,TA,Y,0.0,0.0,77,0,0,0.0,,,,0,4,2006,WD,Normal,79000.0
243,244,160,RL,75.0,10762.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,626.0,626.0,GasA,TA,Y,SBrkr,626.0,591.0,0,1217.0,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,RFn,1,288.0,TA,TA,Y,0.0,28.0,0,0,0,0.0,,,,0,4,2009,WD,Normal,120000.0
244,245,60,RL,,8880.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0,253.0,948.0,GasA,Ex,Y,SBrkr,1222.0,888.0,0,2110.0,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2,463.0,TA,TA,Y,0.0,130.0,0,0,0,0.0,,,,0,5,2010,WD,Normal,205000.0
245,246,20,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0,916.0,1845.0,GasA,Gd,Y,SBrkr,1872.0,0.0,0,1872.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2,604.0,TA,TA,Y,197.0,39.0,0,0,0,0.0,,,,0,6,2006,WD,Normal,241500.0
246,247,190,RM,69.0,9142.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,0,1020.0,1020.0,GasA,Gd,N,FuseP,908.0,1020.0,0,1928.0,0,0,2,0,4,2,Fa,9,Typ,0,,Detchd,1910.0,Unf,1,440.0,Po,Po,Y,0.0,60.0,112,0,0,0.0,,,,0,4,2006,WD,Normal,137000.0
247,248,20,RL,75.0,11310.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,1367.0,1367.0,GasA,Ex,Y,SBrkr,1375.0,0.0,0,1375.0,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1954.0,Unf,2,451.0,TA,TA,Y,0.0,30.0,0,0,0,0.0,,,,0,6,2006,WD,Normal,140000.0
248,249,60,RL,72.0,11317.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,828.0,0,1668.0,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2,500.0,TA,TA,Y,144.0,68.0,0,0,0,0.0,,,,0,9,2007,WD,Normal,180000.0
249,250,50,RL,,159000.0,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697.0,Unf,0,747.0,1444.0,GasA,Gd,Y,SBrkr,1444.0,700.0,0,2144.0,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958.0,Fin,2,389.0,TA,TA,Y,0.0,98.0,0,0,0,0.0,,,Shed,500,6,2007,WD,Normal,277000.0
250,251,30,RL,55.0,5350.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0,728.0,728.0,GasA,Ex,Y,SBrkr,1306.0,0.0,0,1306.0,0,0,1,0,3,1,Fa,6,Mod,0,,,,,0,0.0,,,Y,263.0,0.0,0,0,0,0.0,,GdWo,Shed,450,5,2010,WD,Normal,76500.0
251,252,120,RM,44.0,4750.0,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0,0.0,1573.0,GasA,Ex,Y,SBrkr,1625.0,0.0,0,1625.0,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2,538.0,TA,TA,Y,123.0,0.0,0,0,153,0.0,,,,0,12,2007,WD,Family,235000.0
252,253,60,RL,65.0,8366.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,798.0,798.0,GasA,Ex,Y,SBrkr,798.0,842.0,0,1640.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2004.0,RFn,2,520.0,TA,TA,Y,138.0,45.0,0,0,0,0.0,,,,0,12,2008,WD,Normal,173000.0
253,254,80,RL,85.0,9350.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580,452.0,1302.0,GasA,Ex,Y,SBrkr,1302.0,0.0,0,1302.0,0,1,2,0,3,1,Gd,7,Min1,0,,Attchd,1964.0,RFn,1,309.0,TA,TA,Y,333.0,0.0,0,0,0,0.0,,MnPrv,,0,10,2007,CWD,Normal,158000.0
254,255,20,RL,70.0,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922.0,Unf,0,392.0,1314.0,GasA,TA,Y,SBrkr,1314.0,0.0,0,1314.0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1957.0,RFn,1,294.0,TA,TA,Y,250.0,0.0,0,0,0,0.0,,,,0,6,2010,WD,Normal,145000.0
